CaseId,WEIGHT,P_IMAGE1A,P_IMAGE1B,P_IMAGE2A,P_IMAGE2B,P_IMAGE3A,P_IMAGE3B,P_IMAGE4A,P_IMAGE4B,P_IMAGE5A,P_IMAGE5B,P_IMAGE6A,P_IMAGE6B,P_IMAGE7A,P_IMAGE7B,P_IMAGE8A,P_IMAGE8B,P_RELIG,P_ATTEND,P_ZIPCODE,P_CBSA,RND_00,RND_01,RND_02,RND_03,RND_04,RND_05,RND_06,RND_07,RND_08,POLADSTRUMPTEMPS4,POLAADSBIDENTEMPS4,POLADSREGULATIONS4,POLADSGLOBALWARMINGS4,MONTGOMERY1S4,MONTGOMERY2S4,MONTGOMERY3S4,MONTGOMERY4S4,MONTGOMERY5S4,MONTGOMERY6S4,MONTGOMERY7S4,MONTGOMERY8S4,PolAdsORDER1,PolAdsORDER2,PolAdsORDER3,PolAdsORDER4,PolAdsORDER5,PolAdsORDER6,PolAdsORDER7,PolAdsORDER8,POLADSTRUMP1S4,POLADSTRUMP2S4,POLADSBIDEN1S4,POLADSBIDEN2S4,POLADSEXXON1S4,POLADSEXXON2S4,POLADSPATAGONIA1S4,POLADSPATAGONIA2S4,POLADSPOWER1S4,POLADSPOWER2S4,POLADSSIERRA1S4,POLADSSIERRA2S4,POLADSCOLGATE1S4,POLADSCOLGATE2S4,POLADSMSC1S4,POLADSMSC2S4,PartyID7,IDEO1S4,QCANDI20,QPA015A,BAGAINS4,QPAC2,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,INCOME4,INCOME9,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
701,1.36115634,425,515,324,453,313,463,212,645,225,165,653,224,234,662,615,523,9,1,55901,"Rochester, MN Metro Area",0,0,0,1,0,1,0,1,1,1,2,1,1,2,1,1,1,1,2,1,1,7,1,6,5,2,8,3,4,1,,2,,,4,3,,,3,3,,,5,,5,3,2,2,3,2,1,4/1/2021 12:56,4/1/2021 13:02,6,2,1,Desktop,1,56,3,5,1,4,1,1,15,4,8,MN,2,4,1,1,1,1,2,2,0,0,0,0,2
702,1.03958552,523,552,224,532,143,142,564,111,333,554,353,453,412,135,252,244,11,2,53719,"Madison, WI Metro Area",0,0,0,1,0,0,0,1,1,98,6,2,1,1,1,2,2,1,1,1,2,4,2,6,8,3,7,1,5,1,,2,,,5,2,,2,,2,,,5,,5,3,2,2,1,2,1,4/1/2021 13:56,4/1/2021 14:07,11,2,1,Desktop,1,70,4,6,1,5,1,5,14,4,8,WI,2,3,1,1,1,1,3,2,0,0,0,0,2
703,0.05138014,364,552,145,521,633,121,335,445,263,155,511,632,252,355,251,412,2,8,10472,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",1,0,0,0,0,1,0,1,0,1,7,4,2,1,1,2,2,2,1,1,2,7,6,1,3,4,5,2,8,3,,3,,5,,5,,,5,3,,,5,5,,2,2,2,1,2,1,4/1/2021 11:26,4/1/2021 11:30,4,2,1,Desktop,1,48,3,4,4,3,1,1,4,1,2,NY,1,2,1,1,2,3,4,3,0,0,0,0,3
704,0.29643837,255,135,522,265,214,251,463,162,355,262,245,624,253,132,234,644,1,7,66604,"Topeka, KS Metro Area",0,1,0,1,1,1,0,0,0,3,4,4,1,1,1,1,2,2,2,2,1,6,8,7,4,2,1,5,3,,3,1,,,4,,5,,3,2,,5,,2,,4,5,1,4,1,1,4/1/2021 20:51,4/1/2021 21:02,11,2,1,Smartphone,2,38,2,3,1,4,1,7,10,2,6,KS,2,4,1,1,1,1,4,3,0,1,0,0,2
707,0.29646438,423,652,324,233,131,464,442,623,533,454,511,524,311,535,353,114,12,4,68510,"Lincoln, NE Metro Area",1,0,0,1,0,0,1,1,0,1,4,3,1,1,2,2,2,1,1,1,2,3,5,4,1,6,2,7,8,1,,2,,,3,1,,1,,,3,,3,3,,6,6,1,2,1,1,4/1/2021 12:43,4/1/2021 12:53,10,2,1,Smartphone,2,70,4,6,1,3,3,5,4,1,2,NE,2,4,1,0,2,3,4,1,0,0,0,0,1
713,0.42630060,652,225,122,535,354,115,611,165,663,221,151,163,344,151,253,631,12,7,55811,"Duluth, MN-WI Metro Area",1,1,0,1,1,0,0,0,1,1,7,2,1,1,1,2,1,1,2,2,1,3,2,1,4,7,6,5,8,,2,2,,,3,,5,1,,1,,5,,,5,1,2,2,1,1,1,4/1/2021 14:42,4/1/2021 15:03,23,2,1,Desktop,2,67,4,6,1,4,1,5,10,2,6,MN,2,4,1,1,1,1,3,2,0,0,0,0,2
715,0.75575544,353,543,232,455,462,442,244,325,641,554,451,363,542,624,311,533,,,80817,"Colorado Springs, CO Metro Area",1,1,1,1,0,0,0,0,1,1,5,3,3,2,1,2,2,1,1,2,1,7,1,6,3,5,8,4,2,,1,,1,,5,2,,2,,3,,5,,,5,3,4,2,4,2,1,4/1/2021 9:57,4/1/2021 10:01,4,2,1,Smartphone,1,19,1,1,5,1,5,7,14,4,8,CO,4,8,1,1,1,1,4,6,0,0,0,0,7
723,0.46611902,163,422,531,231,565,214,553,461,112,111,433,355,633,365,551,334,11,1,89502,"Reno, NV Metro Area",1,1,1,1,1,1,1,0,1,1,4,3,1,2,2,2,1,1,1,1,2,7,3,2,5,6,4,1,8,,2,,1,,4,,4,,3,,3,4,,,5,4,8,2,3,2,1,4/4/2021 13:34,4/5/2021 14:34,28,2,1,Desktop,2,50,3,4,1,4,6,1,7,2,4,NV,4,8,1,1,2,2,4,2,0,0,0,0,2
724,0.34491939,422,335,252,245,541,523,242,664,315,625,344,523,543,645,612,631,11,1,95765,"Sacramento-Roseville-Folsom, CA Metro Area",0,0,1,0,1,0,0,1,1,1,6,2,1,2,1,2,1,1,2,98,98,1,8,6,7,2,4,5,3,1,,,2,3,,,4,1,,2,,,5,,5,2,1,2,1,2,1,4/1/2021 8:32,4/1/2021 8:45,12,2,1,Desktop,1,61,4,5,1,4,1,2,10,2,6,CA,4,9,1,1,1,1,3,2,0,0,0,0,2
725,1.14790125,162,244,361,265,362,163,264,211,455,414,331,424,211,612,515,153,10,1,79707,"Midland, TX Metro Area",1,0,0,1,1,1,1,0,0,2,6,2,1,2,1,2,2,2,1,1,2,4,5,6,3,1,2,8,7,2,,2,,,4,,4,,2,,3,5,,3,,3,2,2,1,2,1,4/1/2021 12:09,4/1/2021 12:15,6,2,1,Smartphone,1,30,2,2,1,3,5,1,13,3,7,TX,3,7,1,1,1,1,4,1,0,0,0,0,1
731,0.79508944,413,241,513,145,562,623,641,114,645,654,442,663,542,432,532,312,1,4,33549,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,1,0,0,0,0,0,1,0,3,98,4,3,1,1,2,2,1,1,2,2,5,4,6,7,2,3,1,8,,4,2,,3,,2,,3,,3,,,5,5,,6,3,2,2,1,1,4/2/2021 22:35,4/2/2021 22:42,7,2,1,Desktop,2,36,2,3,4,3,1,1,11,3,6,FL,3,5,1,1,1,1,4,6,0,0,1,2,2
738,0.70224208,323,463,311,252,625,431,231,133,524,345,125,313,464,141,162,335,1,8,98674,"Longview, WA Metro Area",0,0,0,1,1,0,1,0,0,7,1,7,2,1,1,1,1,1,1,2,2,5,8,1,6,2,3,7,4,3,,2,,,3,,4,2,,,2,4,,2,,7,3,1,2,1,1,4/1/2021 15:31,4/1/2021 15:38,7,2,1,Smartphone,2,23,1,1,5,2,1,7,9,2,5,WA,4,9,1,1,1,1,4,2,0,0,0,0,2
743,0.52124234,513,615,132,613,432,351,244,114,123,423,121,444,465,655,613,522,2,2,44144,"Cleveland-Elyria, OH Metro Area",0,0,1,0,1,0,1,1,0,1,4,4,1,1,2,2,2,1,1,2,1,7,6,1,2,3,5,4,8,2,,,3,3,,,4,3,,,5,,5,4,,5,8,2,3,2,1,4/1/2021 16:23,4/1/2021 16:51,29,2,1,Smartphone,2,72,4,6,1,2,2,5,4,1,2,OH,2,3,1,1,1,3,3,1,0,0,0,0,1
744,0.75326061,565,341,143,222,523,651,422,645,262,142,632,233,562,444,663,334,11,1,90047,"Los Angeles-Long Beach-Anaheim, CA Metro Area",0,1,0,0,0,0,0,0,1,3,5,2,1,2,2,1,1,2,2,2,2,4,8,7,2,1,5,3,6,,5,1,,4,,2,,1,,3,,4,,,5,2,4,2,4,2,1,4/10/2021 14:07,4/10/2021 14:18,11,2,1,Desktop,1,34,2,2,2,2,3,1,14,4,8,CA,4,9,1,1,1,1,2,2,0,0,0,0,2
745,0.75175920,613,652,613,465,155,665,542,531,235,532,113,542,645,663,351,623,12,1,42040,"Mayfield, KY Micro Area",1,1,0,1,1,0,0,1,0,6,4,2,1,1,1,1,1,1,1,1,2,1,4,5,3,2,6,7,8,,4,1,,,4,,4,2,,2,,,5,3,,6,4,1,2,2,1,4/1/2021 11:24,4/1/2021 11:28,4,2,1,Smartphone,2,39,2,3,1,4,1,1,10,2,6,KY,3,6,0,1,2,1,4,3,0,0,0,0,2
750,0.28993432,431,421,644,515,132,645,543,615,163,241,645,551,151,655,564,614,1,8,92553,"Riverside-San Bernardino-Ontario, CA Metro Are",0,0,1,1,1,0,1,0,1,7,1,7,3,2,2,2,2,2,1,1,2,3,7,6,2,4,8,5,1,1,,,1,,4,,5,1,,,4,5,,,5,7,2,1,3,1,1,4/12/2021 18:28,4/12/2021 18:33,5,2,1,Smartphone,2,35,2,3,4,3,5,1,4,1,2,CA,4,9,1,1,2,1,4,6,0,0,0,1,9
751,1.27971485,231,623,241,641,243,351,345,462,422,444,352,133,312,664,343,325,12,7,95616,"Sacramento-Roseville-Folsom, CA Metro Area",1,0,1,1,1,1,0,0,1,2,6,2,1,1,1,1,1,2,2,1,2,5,6,1,2,7,4,3,8,1,,,4,,3,,4,,2,1,,5,,,5,1,1,2,1,2,1,4/1/2021 21:54,4/1/2021 21:58,4,2,1,Smartphone,2,27,1,2,4,5,5,1,10,2,6,CA,4,9,1,1,3,2,4,5,0,0,0,0,5
755,0.26439229,411,133,411,254,634,635,113,435,113,262,443,144,252,164,425,351,1,4,77461,"Houston-The Woodlands-Sugar Land, TX Metro Are",1,1,1,0,0,0,0,1,0,7,1,3,3,1,2,1,2,1,1,1,1,7,1,4,6,3,2,5,8,,3,,1,4,,1,,1,,1,,,5,1,,7,6,1,2,1,1,4/7/2021 20:06,4/7/2021 20:16,11,2,1,Smartphone,2,56,3,5,1,3,1,4,16,4,9,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
757,0.61257676,152,524,244,623,541,635,422,161,352,213,161,144,541,163,264,533,1,9,35967,"Fort Payne, AL Micro Area",1,0,0,1,1,0,1,1,1,1,5,4,3,2,2,1,1,2,2,1,1,3,7,2,6,1,5,4,8,1,,1,,,4,,2,1,,,2,,5,,3,5,4,4,4,2,1,4/1/2021 10:48,4/7/2021 15:00,14,2,1,Smartphone,2,71,4,6,1,3,2,5,3,1,2,AL,3,6,0,0,1,1,3,1,0,0,0,0,1
758,0.43152897,213,553,463,351,331,112,345,343,531,451,313,653,552,545,223,125,2,4,33545,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,0,0,1,1,1,0,1,1,1,7,1,1,1,2,2,2,1,2,2,2,4,5,6,8,2,3,7,1,1,,1,,,3,,5,,1,1,,,5,,5,1,4,2,1,2,1,4/2/2021 23:40,4/3/2021 0:06,26,2,1,Desktop,2,52,3,4,4,3,3,1,5,1,3,FL,3,5,1,1,1,4,2,4,0,0,1,2,1
760,0.28416594,532,543,324,624,363,122,254,264,663,623,215,465,355,623,665,322,1,7,63126,"St. Louis, MO-IL Metro Area",0,1,1,0,1,0,1,1,1,6,3,4,2,2,1,2,2,1,1,2,1,1,5,3,2,8,4,7,6,,2,,1,4,,,4,1,,,3,,5,,5,7,3,1,2,1,1,4/1/2021 10:55,4/7/2021 14:33,5,2,1,Desktop,1,34,2,2,1,4,1,1,13,3,7,MO,2,4,1,1,1,1,4,4,0,0,0,0,2
769,0.28387344,214,245,615,642,153,111,612,232,533,221,543,455,514,251,424,322,1,6,34609,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,0,0,0,0,1,1,1,0,1,3,2,3,1,1,2,1,2,1,1,2,8,5,3,4,7,1,6,2,1,,1,,4,,2,,,3,,4,,5,4,,4,2,2,1,2,1,4/1/2021 15:08,4/1/2021 15:19,11,2,1,Smartphone,1,66,4,6,1,3,5,1,14,4,8,FL,3,5,1,1,2,3,2,2,0,0,0,0,2
772,1.15711174,225,465,524,565,612,463,425,141,615,633,122,663,624,224,325,322,12,1,1473,"Worcester, MA-CT Metro Area",1,0,0,1,1,0,0,1,1,1,7,3,3,1,1,1,2,1,1,2,2,7,4,1,6,8,3,5,2,1,,1,,,5,,4,1,,1,,,5,,3,3,4,2,3,2,1,4/1/2021 13:38,4/1/2021 13:47,9,2,1,Desktop,1,61,4,5,1,4,1,5,15,4,8,MA,1,1,1,0,1,1,4,2,0,0,0,0,2
773,0.55219618,413,443,423,133,661,325,562,211,144,214,432,131,162,241,233,531,1,3,56007,"Albert Lea, MN Micro Area",0,0,0,1,1,1,1,1,0,6,1,4,3,1,2,2,2,2,2,1,2,2,8,3,4,6,7,1,5,3,,1,,,3,,4,,4,,5,,4,5,,6,6,1,2,2,1,4/1/2021 11:34,4/1/2021 11:43,9,2,1,Desktop,1,56,3,5,4,3,3,6,8,2,4,MN,2,4,0,1,1,1,4,1,0,0,0,0,1
776,0.91419883,123,111,415,664,562,461,313,264,462,312,654,413,163,615,522,215,2,2,14620,"Rochester, NY Metro Area",0,1,0,0,0,0,0,0,0,3,6,2,3,1,1,1,1,2,2,2,2,3,5,1,8,7,2,4,6,,5,2,,3,,2,,1,,2,,4,,5,,4,3,2,3,2,1,4/2/2021 10:49,4/2/2021 10:53,4,2,1,Desktop,1,32,2,2,1,4,5,2,9,2,5,NY,1,2,1,1,3,2,4,2,0,0,0,0,2
780,1.46692260,115,141,252,232,145,612,224,615,525,134,424,521,535,155,135,435,1,7,43026,"Columbus, OH Metro Area",1,0,0,0,1,1,1,0,0,4,2,5,2,2,1,1,1,1,1,2,1,2,3,5,6,1,8,7,4,1,,1,,3,,,4,,2,,5,5,,2,,7,7,1,2,1,1,4/3/2021 14:14,4/3/2021 14:21,7,2,1,Smartphone,1,51,3,4,1,4,1,1,17,4,9,OH,2,3,1,1,1,1,4,5,0,0,0,2,3
781,0.93861175,331,631,163,262,564,515,523,224,355,553,154,632,652,132,324,661,11,2,33809,"Lakeland-Winter Haven, FL Metro Area",0,1,0,0,0,0,1,0,0,7,1,4,3,1,2,2,2,2,1,2,1,1,4,8,7,6,2,5,3,,4,1,,4,,4,,1,,,4,5,,3,,6,3,1,2,2,1,4/3/2021 12:44,4/3/2021 12:50,6,2,1,Smartphone,2,44,2,3,1,3,1,1,13,3,7,FL,3,5,1,1,1,1,4,2,0,0,0,0,2
782,1.81855850,255,145,664,661,335,424,324,555,123,365,111,432,355,141,125,625,11,7,32084,"Jacksonville, FL Metro Area",1,0,1,0,1,1,1,1,0,1,3,7,3,2,1,1,1,2,2,1,2,5,6,4,7,3,8,1,2,3,,,3,2,,,3,,3,,1,,2,1,,2,5,4,4,2,1,4/13/2021 7:45,4/13/2021 7:50,6,2,1,Smartphone,2,36,2,3,2,2,1,7,7,2,4,FL,3,5,1,1,1,1,4,4,0,0,1,2,1
783,0.32102937,145,544,445,244,114,142,663,553,144,434,445,441,265,154,111,241,11,1,80012,"Denver-Aurora-Lakewood, CO Metro Area",1,0,1,0,0,1,1,0,1,1,6,2,1,1,2,1,2,2,2,2,1,8,1,6,3,4,5,7,2,1,,,2,2,,2,,,2,,2,4,,,5,5,4,2,2,2,1,4/1/2021 21:22,4/1/2021 21:32,9,2,1,Desktop,1,61,4,5,1,3,1,5,14,4,8,CO,4,8,1,1,1,1,4,2,0,0,0,0,2
786,0.66622293,321,324,265,615,654,615,234,151,312,114,611,622,234,152,124,611,10,1,29630,"Greenville-Anderson, SC Metro Area",1,1,1,1,0,1,0,0,1,1,3,1,1,1,2,2,1,2,1,1,2,4,7,3,8,1,6,2,5,,3,,4,,5,2,,,3,2,,4,,,5,4,2,2,3,2,1,4/1/2021 22:22,4/1/2021 22:27,4,2,1,Tablet,1,24,1,1,2,3,5,1,1,1,1,SC,3,5,1,1,2,3,4,2,0,0,0,0,1
787,2.37050510,652,545,255,141,315,155,143,215,544,411,545,654,351,631,263,325,2,2,8831,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",1,0,1,0,1,0,1,1,0,1,7,1,1,1,1,1,2,2,2,2,2,3,8,2,1,4,5,6,7,1,,,1,2,,,4,1,,,2,,5,2,,2,2,2,1,2,1,4/7/2021 23:56,4/8/2021 0:01,6,2,1,Smartphone,1,55,3,5,1,1,5,6,14,4,8,NJ,1,2,1,1,1,1,3,1,0,0,0,0,1
788,0.28888756,541,622,532,432,411,661,552,341,443,624,522,245,153,453,524,543,11,1,70118,"New Orleans-Metairie, LA Metro Area",1,0,1,0,0,1,0,1,0,1,6,1,1,2,1,1,1,1,2,1,2,7,2,6,4,8,1,3,5,1,,,3,2,,3,,,1,2,,,5,3,,1,2,2,1,2,1,4/1/2021 13:28,4/1/2021 13:44,17,2,1,Smartphone,2,64,4,5,1,5,2,6,2,1,1,LA,3,7,1,1,1,1,4,4,0,0,0,0,3
791,1.06705612,344,331,643,652,235,444,523,132,353,144,664,641,235,623,634,514,2,2,77036,"Houston-The Woodlands-Sugar Land, TX Metro Are",0,0,1,1,0,1,1,1,0,6,1,4,3,1,2,1,1,2,2,2,1,8,6,5,4,1,2,7,3,1,,,2,,4,2,,,3,,5,,5,4,,6,6,1,2,1,1,4/7/2021 20:49,4/7/2021 21:00,11,2,1,Desktop,2,37,2,3,5,4,3,1,15,4,8,TX,3,7,1,1,1,1,4,2,0,0,0,0,1
795,0.85057365,643,232,541,651,153,421,462,245,612,565,312,123,143,415,543,511,12,6,35503,"Jasper, AL Micro Area",0,1,1,0,1,0,0,1,1,1,6,1,1,2,2,2,2,1,2,2,2,4,8,7,1,2,6,3,5,,3,,4,2,,,4,1,,1,,,5,,5,3,6,2,1,2,1,4/5/2021 12:39,4/5/2021 12:52,13,2,1,Desktop,2,64,4,5,1,3,1,2,6,1,3,AL,3,6,0,1,1,1,3,2,0,0,0,0,1
799,1.58953772,613,341,513,441,445,643,465,322,434,663,542,633,525,152,523,352,1,6,11040,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",0,0,1,1,1,0,0,1,0,1,7,3,1,1,1,2,2,1,2,2,1,6,8,7,3,1,2,5,4,1,,,4,,5,,5,2,,2,,,5,4,,6,5,2,1,2,1,4/1/2021 14:51,4/1/2021 14:55,4,2,1,Desktop,1,39,2,3,6,5,1,1,17,4,9,NY,1,2,1,1,1,1,2,5,0,0,1,0,3
808,0.72813966,541,163,112,611,563,665,325,221,652,454,363,653,454,413,232,633,5,3,10304,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",1,1,0,0,1,0,1,0,0,3,2,6,3,2,1,1,2,1,1,2,1,1,7,2,8,3,4,5,6,,2,1,,2,,,5,2,,,2,5,,2,,6,2,1,2,2,1,4/3/2021 12:59,4/3/2021 13:27,28,2,1,Smartphone,1,38,2,3,1,4,1,1,17,4,9,NY,1,2,1,1,1,2,4,4,0,0,1,0,3
811,0.77136168,334,131,345,214,514,162,224,141,554,163,154,611,555,361,133,531,2,4,1772,"Worcester, MA-CT Metro Area",1,0,0,1,1,0,0,0,0,1,7,3,1,2,1,2,2,2,1,1,1,8,5,2,4,7,6,1,3,1,,3,,,3,,3,1,,1,,5,,3,,3,4,2,3,2,1,4/1/2021 13:18,4/1/2021 13:24,7,2,1,Desktop,1,67,4,6,4,4,2,5,3,1,2,MA,1,1,1,1,1,3,3,1,0,0,0,0,1
812,0.21649893,655,235,553,241,365,145,462,125,514,252,343,334,562,362,152,664,,,89030,"Las Vegas-Henderson-Paradise, NV Metro Area",0,1,1,1,1,1,0,1,1,1,4,4,1,2,1,2,2,1,2,1,1,1,6,2,3,8,5,4,7,,4,,4,,3,,4,,5,1,,,5,,5,2,2,2,1,2,1,4/1/2021 10:05,4/1/2021 10:12,6,2,1,Desktop,2,22,1,1,4,3,5,1,4,1,2,NV,4,8,1,1,3,1,4,6,0,0,0,2,4
814,0.43746323,333,261,465,241,515,563,451,213,111,425,551,513,463,231,412,522,10,3,48382,"Detroit-Warren-Dearborn, MI Metro Area",1,1,0,0,0,0,1,1,0,5,2,5,2,1,2,1,2,2,2,2,2,2,4,6,1,5,8,7,3,,5,1,,2,,2,,1,,,2,,5,2,,5,4,1,2,2,1,4/13/2021 16:32,4/13/2021 16:36,4,2,1,Smartphone,2,37,2,3,1,3,1,1,13,3,7,MI,2,3,1,1,1,1,2,5,0,0,1,1,3
815,0.59466719,332,344,622,353,162,421,415,363,352,463,663,443,345,125,265,532,1,8,53105,"Whitewater, WI Micro Area",0,0,1,1,1,0,0,1,0,6,3,4,3,1,1,2,1,1,2,2,2,6,8,4,7,2,3,1,5,2,,,4,,4,,4,2,,2,,,5,3,,6,6,1,2,1,1,4/2/2021 0:04,4/2/2021 0:08,4,2,1,Desktop,1,31,2,2,1,3,5,1,10,2,6,WI,2,3,1,1,2,1,4,2,0,0,0,0,1
816,1.58235916,114,254,463,254,432,332,452,325,523,462,225,143,354,121,454,332,12,1,33029,"Miami-Fort Lauderdale-Pompano Beach, FL Metro",1,0,1,0,1,1,0,0,1,2,7,3,1,1,1,1,1,1,1,1,1,3,1,5,4,8,2,7,6,1,,,2,2,,,1,,1,2,,1,,,2,1,1,1,1,2,1,4/1/2021 11:38,4/1/2021 11:41,3,2,1,Smartphone,1,20,1,1,1,2,5,4,7,2,4,FL,3,5,1,1,1,1,2,6,0,0,1,2,10
817,1.20439233,311,635,644,153,662,653,312,553,152,231,214,555,221,232,452,453,11,1,54241,"Manitowoc, WI Micro Area",0,1,0,1,1,1,1,0,0,1,7,1,3,1,2,2,1,1,1,1,2,8,7,4,6,1,5,2,3,,1,2,,,5,,5,,4,,5,5,,3,,1,1,2,1,2,1,4/1/2021 11:36,4/1/2021 11:51,15,2,1,Desktop,2,75,4,7,1,2,6,5,6,1,3,WI,2,3,0,1,1,1,1,2,0,0,0,0,2
819,0.57478324,361,123,435,653,222,243,153,644,664,562,512,233,512,344,465,213,11,3,57110,"Sioux Falls, SD Metro Area",0,1,1,1,1,1,1,0,1,2,2,6,3,1,1,2,1,2,1,1,2,7,8,4,3,2,6,5,1,,1,,1,,2,,1,,2,,2,5,,,5,6,6,1,2,2,1,4/1/2021 10:30,4/1/2021 10:39,10,2,1,Desktop,1,75,4,7,1,2,1,5,5,1,3,SD,2,4,1,1,1,1,1,2,0,0,0,0,1
826,0.96224137,653,213,641,335,641,452,322,625,365,411,414,364,351,423,213,145,,,65201,"Columbia, MO Metro Area",0,0,0,1,0,1,1,1,0,1,3,1,1,2,1,1,1,2,1,2,1,7,3,1,2,8,4,6,5,1,,1,,,4,2,,,3,,4,,5,4,,3,1,2,4,2,1,4/4/2021 1:27,4/4/2021 1:33,6,2,1,Desktop,1,19,1,1,5,1,5,4,11,3,6,MO,2,4,1,1,1,1,4,3,0,0,0,0,3
827,2.13163100,161,355,553,435,245,315,443,132,651,162,213,554,432,122,333,524,1,3,44883,"Tiffin, OH Micro Area",1,0,0,1,0,0,1,1,1,1,7,1,3,2,2,2,1,1,1,2,2,1,8,5,6,7,4,2,3,1,,2,,,2,1,,1,,,5,,5,,5,3,8,4,4,1,1,4/3/2021 19:43,4/3/2021 19:52,10,2,1,Desktop,1,62,4,5,1,2,1,6,7,2,4,OH,2,3,0,1,1,4,2,2,0,0,0,0,2
833,5.85706066,361,323,643,363,532,143,132,332,112,412,144,565,251,361,435,265,11,1,54952,"Oshkosh-Neenah, WI Metro Area",0,1,0,1,1,1,1,1,1,4,5,4,1,2,1,2,1,2,2,1,2,5,4,8,3,1,7,2,6,,3,3,,,3,,3,,3,,3,,5,,3,4,8,4,4,2,1,4/1/2021 16:14,4/1/2021 16:18,4,2,1,Smartphone,2,22,1,1,1,1,5,4,5,1,3,WI,2,3,1,0,1,2,4,3,0,0,0,0,3
836,0.74303444,645,364,642,254,134,155,332,431,654,311,344,534,265,555,342,621,12,3,79707,"Midland, TX Metro Area",1,1,0,0,0,0,0,1,0,5,1,5,3,2,2,98,98,2,98,2,2,3,6,5,2,8,7,1,4,,3,1,,5,,2,,2,,2,,,5,3,,7,4,1,2,1,1,4/1/2021 15:16,4/1/2021 15:29,13,2,1,Desktop,2,70,4,6,1,2,3,5,8,2,4,TX,3,7,1,1,1,1,2,1,0,0,0,0,1
837,0.47551930,552,662,563,143,113,641,622,545,525,652,411,363,565,652,332,551,12,1,55044,"Minneapolis-St. Paul-Bloomington, MN-WI Metro",1,1,0,1,0,1,1,1,0,1,6,3,3,1,2,2,1,1,1,2,2,8,7,6,1,2,5,3,4,,1,1,,,3,2,,,2,,1,,5,3,,4,5,2,3,2,1,4/1/2021 12:02,4/1/2021 12:07,5,2,1,Desktop,1,64,4,5,1,5,1,1,15,4,8,MN,2,4,1,1,1,1,2,4,0,0,0,0,4
842,0.75021348,665,434,141,321,333,121,551,433,365,644,664,221,152,513,464,224,,,30157,"Atlanta-Sandy Springs-Alpharetta, GA Metro Are",1,1,1,0,1,0,0,1,0,5,1,6,3,2,2,2,2,2,2,2,2,4,5,2,7,3,6,8,1,,4,,3,4,,,4,1,,1,,,5,4,,6,4,1,2,2,1,4/15/2021 14:17,4/15/2021 14:25,11,2,1,Desktop,2,63,4,5,1,5,3,1,11,3,6,GA,3,5,1,1,1,1,4,1,0,0,0,0,1
844,1.68816340,265,214,535,112,324,252,164,553,461,563,332,452,414,364,525,324,13,7,32401,"Panama City, FL Metro Area",1,1,0,1,0,1,1,1,0,1,7,1,1,2,2,1,2,2,1,1,1,5,7,6,4,8,2,3,1,,1,1,,,3,1,,,1,,5,,5,2,,1,2,2,1,2,1,4/1/2021 11:35,4/1/2021 11:45,10,2,1,Desktop,2,76,4,7,1,5,1,7,13,3,7,FL,3,5,1,1,1,1,4,2,0,0,0,0,2
846,1.32288471,534,364,363,322,225,644,222,641,213,521,432,444,614,443,642,562,1,3,76133,"Dallas-Fort Worth-Arlington, TX Metro Area",1,0,1,0,0,1,1,0,1,2,4,3,3,2,2,1,1,1,2,2,1,6,7,3,2,8,4,5,1,1,,,2,3,,1,,,2,,2,5,,,5,5,2,3,3,2,1,4/2/2021 8:56,4/2/2021 9:10,14,2,1,Desktop,1,65,4,6,6,5,5,5,17,4,9,TX,3,7,1,1,1,2,2,1,0,0,0,0,1
850,0.69201926,223,321,413,453,363,134,442,361,451,425,514,153,615,415,364,665,12,2,97702,"Bend, OR Metro Area",0,1,0,1,1,0,0,1,0,2,6,2,1,1,1,2,2,2,2,2,1,3,1,2,6,8,4,5,7,,2,3,,,3,,3,2,,2,,,3,2,,2,4,2,3,2,1,4/4/2021 12:35,4/4/2021 12:49,15,2,1,Desktop,1,68,4,6,1,3,1,5,12,3,7,OR,4,9,1,1,1,4,4,2,0,0,0,0,1
851,0.49687881,361,531,135,221,423,322,642,311,564,521,443,453,513,665,621,644,12,7,95401,"Santa Rosa-Petaluma, CA Metro Area",0,1,1,0,1,0,0,0,0,2,6,2,1,2,2,2,2,2,1,1,1,8,5,7,6,1,3,2,4,,1,,2,2,,,3,2,,1,,4,,3,,2,2,2,1,1,1,4/1/2021 14:00,4/1/2021 14:13,13,2,1,Desktop,2,68,4,6,5,3,1,5,13,3,7,CA,4,9,1,1,1,4,4,2,0,0,0,0,1
