CaseId,WEIGHT,P_SPLIT,P_IMAGE1A,P_IMAGE1B,P_IMAGE2A,P_IMAGE2B,P_IMAGE3A,P_IMAGE3B,P_IMAGE4A,P_IMAGE4B,P_IMAGE5A,P_IMAGE5B,P_IMAGE6A,P_IMAGE6B,P_PARTYID7,P_IDEO,P_RELIG,P_ATTEND,P_ZIPCODE,P_CBSA,RND_00,RND_01,RND_02,RND_03,RND_04,RND_05,RND_06,RND_07,RND_08,POLMATTERSS4,PA_ORDER1,PA_ORDER2,PA_ORDER3,PA_ORDER4,PA_ORDER5,PA_ORDER6,PA_ORDER7,PA_ORDER8,PA_ORDER1S4,PA_ORDER2S4,PA_RLAW1S4,PA_RLAW2S4,PA_ORDER3S4,PA_RLAW4S4F,PA_RLAW7S4G,PA_RLAW8S4,SCAWARES4,FREES4,MEFREE1S4,MEFREE2S4,SCJOBS4,NOLOOKUPS4,SCELECTS4,SCELECTS4_TOTALTIME,SCLIFES4,SCLIFES4_TOTALTIME,SCJRS4,SCJRS4_TOTALTIME,SCAPPEALS4,SCAPPEALS4_TOTALTIME,SCFINALS4,SCFINALS4_TOTALTIME,SCLIB1S4,SCLIB2S4,SCLIB3S4,CTCHANGES4,ALLOW1S4,ALLOW2S4,ALLOW3S4,SCSUP1_3ORDER1,SCSUP1_3ORDER2,SCSUP1S4,SCSUP2S4,GPBS4_ORDER1,GPBS4_ORDER2,GPBS4_ORDER3,GPBS4_ORDER4,GPBS4_ORDER5,GPBS4_ORDER6,GPBS4_ORDER7,GPBS4_ORDER8,GPBS4_ORDER9,GPBS4_ORDER10,GPBS4_ORDER11,GPBS4_ORDER12,GPBS4_ORDER13,GPBS4_ORDER14,GP1BS4,GP2BS4,GP3BS4,GP4BS4,GP5BS4,GP6BS4,GP7BS4,GP8BS4,GP9BS4,GP10BS4,GP11BS4,GP12BS4,GP13BS4,GP14BS4,AOTHBS4,AOTHERB1S4,AOTHERB2S4,DOV_GPB1_1,DOV_GPB1_2,DOV_GPB1_3,HIGHGP1S4,HIGHGP2S4,HIGHGP3S4,DOV_GPB2_1,DOV_GPB2_2,DOV_GPB2_3,DOV_GPB2_4,DOV_GPB2_5,DOV_GPB2_6,DOV_GPB2_7,DOV_GPB2_8,DOV_GPB2_9,DOV_GPB2_10,DOV_GPB2_11,DOV_GPB2_12,DOV_GPB2_13,DISGROUP1S4,DISGROUP2S4,DISGROUP3S4,DISGROUP4S4,DISGROUP5S4,DISGROUP6S4,DISGROUP7S4,DISGROUP8S4,DISGROUP9S4,DISGROUP10S4,DISGROUP11S4,DISGROUP12S4,DISGROUP13S4,DOV_LLIKE1,DOV_LLIKE3,DOV_LLIKE1_2,DOV_LLIKE3_2,DOV_LLIKE1_3,DOV_LLIKE3_3,DOV_LLIKE1_4,DOV_LLIKE3_4,DOV_LLIKE1_5,DOV_LLIKE3_5,LL1SPCHS4,LL1BANS4,LL1DEMS4,LL3SPCHS4,LL3BANS4,LL3DEMS4,OPIOIDS4,CURB_ORDER1,CURB_ORDER2,CURB_ORDER3,CURB_ORDER4,CURB_ORDER5,CURB1S4,CURB2S4,CURB3S4,CURB4S4,CURB5S4,LL1DANGSS4,LL1VIOLENTS4,LL1PPOWS4,LL1AFFS4,LL1ANGERS4,LL1PROCS4,LL1POWS4,LL1HATES4,LL1FREES4,LL1SECURES4,LL1UNAMS4,LL1AFRAIDS4,LL1IDEOLOGYS4,LL1KNOWS4,CONTACTXS4,LL3DANGSS4,LL3VIOLENTS4,LL3PPOWS4,LL3AFFS4,LL3ANGERS4,LL3PROCS4,LL3POWS4,LL3HATES4,LL3FREES4,LL3SECURES4,LL3UNAMS4,LL3AFRAIDS4,LL3IDEOLOGYS4,LL3KNOWS4,CONTACTYS4,SCSUP1_5ORDER1,SCSUP1_5ORDER2,SCSUP1_5ORDER3,SCSUP1_5ORDER4,SCSUP4S4,SCSUP5S4,SCSUP7S4,SCSUP8S4,DOG3S4,DOG4S4,DOG5S4,DEMMUMS4,DEMATHS4,DEMCOMS4,DEMFUNDS4,DEMWNATIONALS4,IDEO1S4,SCIDEO1S4,BAGAINS4,ISSUES4,GUNSS4,WALLS4,ABORTIONS4,GAYRIGHTSS4,PRIVACYS4,ANOINTEDS4,POLADSTRUMPTEMPS4,POLAADSBIDENTEMPS4,POLADSREGULATIONS4,POLADSGLOBALWARMINGS4,MONTGOMERY1S4,MONTGOMERY2S4,MONTGOMERY3S4,MONTGOMERY4S4,MONTGOMERY5S4,MONTGOMERY6S4,PolAdsORDER1,PolAdsORDER2,PolAdsORDER3,PolAdsORDER4,PolAdsORDER5,PolAdsORDER6,PolAdsORDER7,PolAdsORDER8,POLADSTRUMP1S4,POLADSTRUMP2S4,POLADSBIDEN1S4,POLADSBIDEN2S4,POLADSEXXON1S4,POLADSEXXON2S4,POLADSPATAGONIA1S4,POLADSPATAGONIA2S4,POLADSPOWER1S4,POLADSPOWER2S4,POLADSSIERRA1S4,POLADSSIERRA2S4,POLADSCOLGATE1S4,POLADSCOLGATE2S4,POLADSMSC1S4,POLADSMSC2S4,QPA015A,QPA015,QPAC2,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
1429,0.26976141,1,435,351,124,625,253,613,532,432,153,654,315,453,5,4,1,4,68763,,0,0,1,0,0,1,1,1,1,2,2,7,1,8,6,5,4,3,3,2,4,4,4,2,4,4,2,3,2,1,2,1,2,11,2,12,1,15,1,34,2,15,3,,,3,1,1,1,2,1,4,4,1,5,6,9,14,2,10,11,12,4,7,13,8,3,65,8,79,5,6,58,998,29,20,54,84,3,19,89,1,"Radical muslims, klu klux Klan and white nationalists",6,15,11,3,2,2,2,12,4,13,5,2,,,,,,,,,,,,3,1,,,,,,,2,,5,4,5,4,5,4,5,4,5,4,2,2,3,,,,2,2,1,5,4,3,4,2,3,2,3,9,8,7,5,8,9,8,8,8,7,0,9,1,1,2,,,,,,,,,,,,,,,,2,1,4,3,3,3,3,2,2,5,4,1,2,2,3,1,4,2,1,1,1,,,,,3,6,2,3,1,1,1,1,1,1,2,1,7,4,3,5,2,6,8,2,,,3,3,,2,,,4,,3,,5,,5,4,4,1,7/2/2020 19:18,7/2/2020 20:01,44,2,1,Smartphone,2,49,3,4,1,10,3,1,1,10,NE,2,4,0,1,2,1,4,3,0,0,0,0,3
1433,0.40877400,1,342,465,163,412,561,251,614,413,134,463,263,253,2,3,10,3,60608,"Chicago-Naperville-Elgin, IL-IN-WI",0,1,0,0,0,0,1,1,0,2,5,2,8,1,3,4,6,7,4,4,2,2,4,2,4,2,2,2,2,1,3,1,2,10,2,10,1,10,2,19,3,11,2,,2,3,2,1,2,2,1,3,3,7,4,3,11,2,5,14,9,8,13,10,1,12,6,26,3,25,0,50,24,7,60,75,0,98,26,68,26,2,,,11,,,2,,,4,10,2,7,6,,,,,,,,,,,,1,,,2,,,3,,,,4,10,4,10,4,10,4,10,4,10,5,5,5,,,,5,5,2,1,3,4,3,2,1,1,2,10,7,5,6,8,3,7,9,8,10,0,9,10,2,,,,,,,,,,,,,,,,,2,1,3,4,3,2,3,3,2,3,4,3,2,3,3,2,3,3,2,2,,4,,,,5,1,3,5,1,1,1,2,2,1,2,1,6,3,4,5,2,8,7,,2,2,,3,,3,,1,,,3,,5,3,,1,1,1,7/2/2020 22:22,7/4/2020 12:46,23,2,1,Smartphone,1,33,2,2,4,13,4,5,1,8,IL,2,3,1,1,2,3,4,1,0,0,0,0,1
1436,0.25689480,2,632,532,314,623,423,164,512,625,465,241,123,264,3,4,1,5,26101,"Parkersburg-Vienna, WV",1,1,1,0,0,0,1,1,0,1,4,2,7,6,3,5,8,1,3,2,4,2,5,2,1,4,2,3,2,2,2,1,1,19,2,14,2,17,1,32,3,20,3,,,4,1,1,1,2,1,2,2,14,8,5,12,7,13,1,4,6,3,2,9,10,11,69,8,26,3,4,100,20,50,3,51,70,11,89,40,2,,,6,14,,1,2,,4,9,5,2,12,,,,,,,,,,,,1,3,,,,2,,,,,4,5,4,5,4,5,4,5,4,5,,,,2,4,2,2,4,2,3,5,1,1,2,1,1,3,,,,,,,,,,,,,,,,0,0,3,3,6,7,4,6,3,3,1,2,5,2,,4,2,3,1,1,3,2,1,4,4,5,4,4,4,4,4,6,2,1,5,,,,,4,5,1,3,5,2,2,1,2,1,2,1,7,3,8,1,2,5,6,4,,3,,3,4,,2,,2,,,4,,5,3,,4,4,1,7/2/2020 23:29,7/3/2020 0:14,45,2,1,Smartphone,1,37,2,3,1,10,3,1,1,10,WV,3,5,1,1,2,3,4,2,0,0,0,0,2
1438,3.96630114,1,613,453,145,521,431,521,651,365,625,354,354,453,2,3,1,6,89436,"Reno, NV",1,1,0,0,1,0,1,1,0,3,7,6,5,4,2,8,3,1,3,4,3,2,2,3,4,4,2,2,1,,2,1,1,16,1,13,2,9,2,17,2,10,3,,,3,3,3,3,2,1,3,3,1,4,7,3,6,5,12,10,14,2,11,13,8,9,50,26,50,1,998,50,4,24,27,998,50,50,75,50,2,,,,,,,,,4,7,8,2,,,,,,,,,,,2,,1,,,3,,,,,,,4,7,4,7,4,7,4,7,4,7,5,1,5,,,,3,5,4,2,3,1,3,3,2,2,2,10,10,10,6,10,0,7,10,7,7,0,5,5,2,,,,,,,,,,,,,,,,,4,2,3,1,2,3,2,3,2,2,3,3,3,98,3,2,4,3,1,1,3,,,,,5,1,5,7,2,1,2,2,1,1,2,7,2,4,8,6,5,1,3,,5,2,,4,,,5,3,,,4,,5,4,,1,1,1,7/23/2020 15:38,7/23/2020 15:58,21,2,1,Smartphone,2,47,3,4,4,8,1,1,1,8,NV,4,8,1,1,2,3,4,5,0,0,0,0,5
1447,1.40685310,2,263,615,462,452,425,421,412,421,432,514,534,653,1,1,11,2,33629,"Tampa-St. Petersburg-Clearwater, FL",0,0,1,0,0,1,1,0,1,2,6,3,7,8,2,4,5,1,5,4,3,3,5,3,3,2,1,2,1,,2,1,2,8,2,7,1,11,1,21,3,14,2,,1,4,1,1,1,2,1,4,4,3,13,7,11,1,14,6,12,5,4,10,2,8,9,0,24,0,0,50,0,0,100,98,0,98,1,93,0,1,"Christian fundamentalists, pro-lifers, conservative republicans,",0,8,9,11,1,2,1,6,3,7,13,4,1,10,12,2,5,,,,,,,3,,,,,,2,,,1,13,4,13,4,13,4,13,4,13,4,,,,1,4,2,3,3,2,4,5,1,4,4,3,3,4,,,,,,,,,,,,,,,,8,8,2,0,10,3,2,10,3,3,7,2,10,2,,3,2,4,1,4,4,4,4,3,4,3,3,4,4,4,4,1,3,2,3,,,4,,,5,1,4,1,1,2,2,1,1,1,2,3,4,7,1,6,5,2,8,1,,,2,2,,3,,,2,,4,5,,,5,1,1,1,7/13/2020 17:44,7/13/2020 18:08,24,2,1,Desktop,2,52,3,4,1,13,4,4,1,13,FL,3,5,1,1,1,3,2,5,0,0,0,0,4
1449,0.13954769,2,514,561,162,124,124,513,643,154,432,524,261,231,6,2,2,4,33183,"Miami-Fort Lauderdale-West Palm Beach, FL",1,0,1,1,1,1,0,1,1,2,7,8,5,3,1,6,4,2,1,3,1,5,1,1,1,1,3,1,1,,2,1,1,21,2,12,3,32,3,18,1,1,1,1,,2,3,1,2,1,2,1,2,4,5,1,8,9,10,13,2,12,11,7,14,3,6,24,50,48,1,99,52,51,26,0,99,49,50,50,51,2,,,5,10,,1,1,,9,4,1,8,,,,,,,,,,1,,,2,,,,3,,,,,,1,8,1,8,1,8,1,8,1,8,,,,1,2,3,2,5,3,1,4,2,2,1,2,1,1,,,,,,,,,,,,,,,,0,0,10,5,5,4,6,5,4,4,4,4,4,2,,3,1,4,2,1,1,1,1,1,1,1,4,4,3,1,3,7,3,2,5,,,,,4,3,1,3,7,1,1,2,1,2,2,1,7,6,3,1,2,5,4,8,4,,,2,,4,,1,,1,2,,,3,,5,2,1,2,7/2/2020 15:26,7/2/2020 15:40,14,2,1,Desktop,1,36,2,3,4,14,4,5,1,3,FL,3,5,1,0,2,3,4,6,0,0,0,2,4
1452,0.28001988,1,643,641,645,352,652,653,532,235,345,513,162,521,2,2,10,3,68503,"Lincoln, NE",1,0,1,1,0,0,0,0,0,2,1,6,4,7,3,5,2,8,4,4,3,3,4,4,4,4,1,2,1,,2,1,2,24,2,5,1,7,1,27,3,16,2,,1,4,1,1,1,1,2,5,4,12,5,1,8,13,11,14,6,7,3,10,2,4,9,40,25,26,2,50,25,3,75,50,2,75,25,75,35,2,,,,,,,,,4,10,7,12,6,2,3,,,,,,,,,,1,,,2,,,3,,,,4,10,4,10,4,10,4,10,4,10,3,3,3,,,,5,1,4,3,5,2,5,4,4,4,5,7,10,0,0,10,5,3,8,8,8,0,5,10,2,,,,,,,,,,,,,,,,,1,4,3,2,3,4,3,4,3,3,4,3,3,3,3,3,4,3,2,1,4,,,,,5,1,4,1,1,1,2,2,1,2,2,1,4,2,8,7,3,6,5,1,,,1,,2,1,,1,,2,,5,,2,,1,1,1,7/2/2020 13:18,7/2/2020 13:41,22,2,1,Smartphone,1,47,3,4,1,12,4,1,1,13,NE,2,4,1,1,1,1,4,2,0,0,0,0,2
1455,2.02161446,2,345,541,534,215,641,412,654,452,213,234,324,413,,,,,30705,"Dalton, GA",0,0,1,0,0,0,0,1,0,1,6,4,5,8,2,3,7,1,5,5,5,3,5,4,5,5,1,2,1,,3,1,2,5,2,7,1,12,1,10,3,10,1,2,,2,1,1,1,2,1,5,5,13,3,10,12,8,2,4,14,9,1,11,5,6,7,100,1,50,1,1,34,1,1,998,1,47,1,998,100,1,BLM -ANTIFA,1,15,1,,2,1,,4,5,8,12,2,10,7,13,6,11,3,,,,2,,3,,,,,,,,,1,13,4,13,4,13,4,13,4,13,4,,,,1,2,1,5,4,5,2,3,1,5,3,4,1,5,,,,,,,,,,,,,,,,10,4,0,0,10,0,0,6,10,8,0,3,0,2,,4,2,3,1,1,3,5,2,3,5,5,1,3,3,2,1,6,2,1,1,1,,,,,3,7,1,5,3,1,2,2,1,2,1,2,5,6,1,3,7,4,8,3,,,2,4,,1,,2,,1,,,5,5,,2,4,1,7/2/2020 18:31,7/2/2020 18:52,21,2,1,Smartphone,1,72,4,6,1,9,2,1,5,7,GA,3,5,1,1,1,4,2,2,0,0,0,0,1
1457,0.16048491,1,162,231,521,325,321,524,521,631,421,142,351,512,7,5,1,2,20005,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,0,0,0,1,1,0,0,0,1,5,3,2,8,4,7,6,1,5,4,5,4,5,4,5,5,1,2,2,1,2,1,2,6,2,8,1,7,1,9,3,14,3,,,4,1,1,1,2,1,5,5,1,10,6,3,2,7,13,8,12,11,9,14,5,4,85,0,8,0,0,14,0,25,0,0,50,0,25,85,1,"Democratic Socialists of America, Antifa, radical green activists",0,1,15,,3,3,,5,9,13,2,10,4,7,12,3,6,8,,,,,,2,,,3,,,,,1,,12,7,12,7,12,7,12,7,12,7,3,5,3,,,,5,5,3,2,4,1,5,5,5,5,5,10,5,0,5,10,0,1,10,10,10,0,10,9,2,,,,,,,,,,,,,,,,,3,2,4,1,3,5,5,5,4,5,5,3,4,4,4,3,5,3,2,1,2,,,,,5,2,4,5,1,1,2,1,1,1,2,3,6,5,4,1,7,2,8,1,,1,,3,,,4,,3,1,,3,,3,,4,2,1,7/2/2020 16:09,7/2/2020 16:28,19,2,1,Desktop,1,32,2,2,1,12,4,1,1,18,DC,3,5,1,1,2,3,4,2,0,0,0,0,2
1466,0.91793331,1,631,431,631,451,312,613,462,132,143,461,623,431,1,3,2,6,19943,"Dover, DE",1,0,1,1,1,0,1,0,1,3,5,4,3,1,6,7,8,2,4,2,4,5,2,2,4,4,1,2,2,2,1,1,2,5,2,6,1,36,1,15,3,20,3,,,4,2,2,2,1,2,4,4,5,1,12,9,6,11,7,8,14,10,3,4,2,13,25,25,50,998,2,998,7,100,50,2,100,5,100,50,1,KKK,1,11,8,14,1,1,1,13,5,10,12,7,,,,,,,,,,,,,,,2,,,3,,,1,13,10,13,10,13,10,13,10,13,10,4,1,5,,,,3,5,4,3,1,2,5,5,1,1,1,10,10,8,10,10,0,10,10,10,10,10,10,0,2,,,,,,,,,,,,,,,,,4,3,1,2,2,5,4,2,1,4,2,1,2,2,3,2,3,3,2,1,4,,,,,5,1,7,1,1,2,1,2,2,2,1,6,5,4,3,1,2,8,7,1,,,1,,3,,5,1,,,1,5,,,5,1,1,1,7/2/2020 14:25,7/2/2020 14:51,26,2,1,Smartphone,2,65,4,6,2,13,4,3,1,7,DE,3,5,1,1,1,4,4,3,0,0,0,0,3
1469,0.51018683,1,423,351,513,234,463,265,245,415,531,243,624,253,2,3,12,7,40215,"Louisville/Jefferson County, KY-IN",1,0,0,1,0,0,1,1,1,2,7,4,1,6,8,5,3,2,3,4,3,3,1,2,2,4,2,2,2,1,3,1,1,18,1,11,1,10,3,14,2,11,1,2,,4,4,3,3,1,2,2,3,10,13,5,3,12,4,7,8,6,1,14,11,9,2,29,3,100,3,3,7,1,23,5,25,100,50,100,11,2,,,3,11,14,1,3,1,7,4,5,2,9,6,,,,,,,,,,,1,2,,,,3,,,,,4,9,4,9,4,9,4,9,4,9,4,5,4,,,,5,4,1,5,3,2,3,2,2,2,3,10,10,10,10,10,0,10,10,10,10,0,10,0,2,,,,,,,,,,,,,,,,,4,1,3,2,2,2,2,3,2,2,4,4,1,2,3,3,4,2,1,1,1,,,,,2,1,7,4,3,1,2,2,2,1,1,7,2,3,5,6,1,4,8,2,,2,,,3,2,,3,,,2,,3,,2,1,1,1,7/16/2020 23:38,7/17/2020 0:07,29,2,1,Smartphone,2,27,1,2,2,11,3,5,1,9,KY,3,6,1,1,2,1,4,3,0,0,0,0,3
1472,0.47508916,1,345,265,254,315,342,264,642,321,564,612,531,264,6,4,2,3,81501,"Grand Junction, CO",0,1,0,0,0,1,0,0,0,2,7,3,2,1,4,5,8,6,5,4,4,5,3,3,3,5,2,1,1,,2,1,2,1,2,6,1,10,1,13,2,9,3,,,1,2,1,1,2,1,2,1,3,5,9,14,11,4,1,7,8,6,13,2,12,10,33,1,48,1,62,95,23,33,48,1,100,1,48,55,2,,,11,6,,2,4,,10,12,2,4,7,1,8,9,3,,,,,2,,,1,,,,,,,,3,,4,12,4,12,4,12,4,12,4,12,5,1,3,,,,5,3,2,1,4,5,1,1,1,1,3,10,10,6,1,10,6,6,10,10,10,0,7,10,2,,,,,,,,,,,,,,,,,3,2,1,4,1,1,1,1,3,2,2,2,2,2,3,3,4,1,2,4,,,,1,,5,1,1,3,1,2,1,1,2,2,2,5,2,6,7,1,8,3,4,,5,1,,1,,1,,,2,1,,2,,1,,3,2,1,7/15/2020 10:04,7/16/2020 19:08,26,2,1,Smartphone,2,33,2,2,1,12,4,1,1,12,CO,4,8,1,1,1,1,4,3,0,1,0,0,2
1475,0.23309669,1,164,324,312,624,134,365,614,521,562,514,125,124,6,5,2,3,94551,"San Francisco-Oakland-Hayward, CA",1,0,0,0,1,1,0,0,0,2,5,1,4,8,6,2,3,7,4,3,5,3,4,3,4,3,3,2,2,2,98,1,2,2,2,12,1,26,3,14,2,7,1,1,,1,2,2,1,1,2,4,3,5,13,9,10,14,4,8,12,2,11,3,1,6,7,56,1,51,998,25,65,7,14,22,1,53,998,32,59,1,98,,,,,,,,10,2,7,8,9,,,,,,,,,,,,,,,1,,,,,,,7,9,7,9,7,9,7,9,7,9,98,98,98,,,,2,5,1,4,2,3,3,3,3,3,3,98,98,98,98,98,98,98,98,5,5,5,5,5,2,,,,,,,,,,,,,,,,,1,4,2,3,2,3,3,3,3,3,3,2,98,98,98,98,5,98,2,5,,,,,3,5,3,1,4,3,2,2,2,2,98,98,8,1,2,4,5,3,7,6,2,,2,,3,,,3,,3,98,,3,,3,,3,2,1,7/3/2020 23:15,7/3/2020 23:32,17,2,1,Smartphone,2,34,2,2,1,14,4,5,1,15,CA,4,9,1,1,1,2,4,1,0,0,0,0,1
1483,0.31069661,2,243,153,412,643,562,243,164,265,564,342,523,625,1,4,5,3,7203,"New York-Newark-Jersey City, NY-NJ-PA",0,1,0,0,1,0,1,0,1,2,4,3,7,8,1,6,5,2,2,3,2,3,3,3,2,2,3,2,1,,3,2,2,1,1,1,2,1,3,49,2,1,2,,2,4,2,2,2,1,2,2,3,9,13,12,11,2,8,5,4,14,7,6,3,10,1,44,67,57,63,68,46,66,68,60,41,60,73,72,47,1,Ho,65,,,,,,,10,1,6,3,,,,,,,,,,1,,2,,,3,,,,,,,,1,6,1,6,1,6,1,6,1,6,,,,4,3,3,3,4,3,1,5,2,2,3,3,3,3,,,,,,,,,,,,,,,,6,6,6,5,7,5,6,6,4,4,6,4,7,2,,4,3,1,2,2,1,3,4,4,3,3,2,3,3,3,3,5,3,2,4,,,,3,,4,5,5,4,2,2,2,2,2,2,2,8,3,1,7,2,6,4,5,,3,4,,5,,,3,2,,,2,3,,,3,2,2,2,7/8/2020 20:40,7/8/2020 20:50,10,2,1,Smartphone,1,31,2,2,2,9,2,6,1,13,NJ,1,2,1,1,2,3,4,4,0,2,0,0,2
1490,0.27578123,2,235,354,351,612,314,643,351,254,345,512,231,621,3,5,11,2,13045,"Cortland, NY",1,0,0,1,1,0,0,0,0,2,2,1,3,7,4,6,5,8,4,2,5,4,2,2,5,2,2,2,2,2,1,1,2,18,2,17,3,27,1,32,1,10,2,,1,4,1,2,1,2,1,2,2,14,2,6,10,11,3,13,12,5,4,8,7,9,1,40,0,20,0,50,0,10,40,50,0,30,20,70,20,1,PORTICAL ACTION GROUPS,0,,,,,,,2,4,6,10,13,7,3,12,11,,,,,,,,1,,,,,,,3,,2,4,11,4,11,4,11,4,11,4,11,,,,3,2,3,3,2,1,3,4,5,2,4,1,1,4,,,,,,,,,,,,,,,,4,3,4,4,5,4,4,4,5,3,2,3,77,2,,2,1,3,4,2,2,2,2,2,4,2,1,3,2,3,3,5,3,2,4,,,,2,,5,1,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,7/6/2020 20:03,7/6/2020 20:49,48,1,1,Phone interview (not online),1,69,4,6,1,10,3,3,5,4,NY,1,2,0,0,1,1,3,1,0,0,0,0,1
1491,0.97698985,1,513,653,563,342,234,635,143,321,132,653,142,134,4,4,1,7,93063,"Oxnard-Thousand Oaks-Ventura, CA",1,0,0,1,0,0,1,0,0,3,2,5,8,6,1,4,7,3,4,4,4,4,4,4,4,4,2,2,1,,2,1,2,10,2,28,2,9,3,16,2,33,3,,,3,2,2,2,2,1,4,4,4,14,11,10,12,6,13,9,3,8,1,7,2,5,50,0,74,0,0,50,26,50,51,26,76,25,50,50,2,,,11,,,3,,,2,5,4,12,10,7,8,6,1,,,,,,,,1,,,,2,,,,3,,4,12,4,12,4,12,4,12,4,12,4,2,4,,,,2,2,5,1,4,3,3,3,3,3,3,10,10,3,3,9,0,6,8,6,6,2,8,9,2,,,,,,,,,,,,,,,,,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,5,,,,,3,4,2,4,5,1,1,2,1,2,1,1,8,1,5,4,3,2,6,7,1,,1,,,3,1,,1,,,4,5,,3,,4,1,1,7/6/2020 16:24,7/6/2020 16:47,23,2,1,Desktop,2,33,2,2,6,12,4,5,1,16,CA,4,9,1,1,1,2,4,3,0,0,0,0,3
1502,0.56882707,1,513,543,425,341,654,641,512,265,134,564,253,345,1,1,11,5,20850,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0,1,1,1,1,1,1,0,0,2,4,6,5,1,2,3,7,8,3,2,4,4,2,2,4,5,1,1,1,,2,1,2,10,2,7,1,14,1,17,2,15,2,,2,5,1,1,1,1,2,4,4,2,10,12,8,7,11,4,5,13,3,9,14,6,1,25,0,25,0,0,0,0,75,100,0,75,0,90,25,2,,,9,14,,1,1,,12,10,4,6,5,2,7,1,3,11,8,9,,,1,,2,,,3,,,,,,,2,7,2,7,2,7,2,7,2,7,1,4,3,,,,5,4,5,1,2,3,3,2,1,1,3,10,5,0,0,0,0,5,0,0,10,0,10,10,2,,,,,,,,,,,,,,,,,4,1,2,3,2,3,5,1,2,1,2,1,2,1,2,2,2,4,2,5,,,,,4,5,1,4,1,1,1,1,2,1,1,1,4,2,1,3,6,5,8,7,,1,,2,,5,,5,,4,,4,5,,2,,1,1,1,7/9/2020 13:20,7/9/2020 13:44,24,2,1,Desktop,1,45,3,4,6,14,4,5,1,13,MD,3,5,1,1,1,1,2,1,0,0,0,0,1
1504,1.09517429,1,534,165,164,432,523,461,513,231,362,163,351,613,7,5,2,4,13131,"Syracuse, NY",1,0,1,0,1,0,0,1,1,1,3,2,5,1,4,7,6,8,4,3,2,4,4,4,5,5,1,2,1,,2,1,2,10,2,9,1,8,2,17,3,11,3,,,2,1,1,1,2,1,5,5,13,1,10,12,5,8,2,7,4,3,11,9,14,6,43,0,26,0,0,82,0,26,0,3,14,2,24,29,1,Antifa,0,6,,,1,,,9,2,5,13,4,7,12,10,11,,,,,,2,,1,,,,,,,,3,,4,12,4,12,4,12,4,12,4,12,4,2,5,,,,3,3,2,5,1,4,5,4,2,3,4,10,10,5,4,10,0,8,8,10,10,0,7,0,2,,,,,,,,,,,,,,,,,3,2,1,4,3,5,5,5,4,4,5,2,2,2,2,2,6,2,2,1,1,,,,,3,5,2,4,1,1,2,1,1,1,2,1,6,4,5,8,2,7,3,3,,,1,2,,,5,1,,2,,,5,,5,2,2,1,7/2/2020 16:29,7/2/2020 16:58,30,2,1,Desktop,2,64,4,5,1,12,4,1,5,13,NY,1,2,1,1,1,1,4,2,0,0,0,0,1
1506,1.08071963,2,561,164,132,523,612,514,645,153,635,165,521,152,5,2,1,9,89701,"Carson City, NV",0,0,0,0,0,1,0,0,1,2,4,5,3,1,6,7,2,8,5,5,3,4,5,5,4,5,1,2,2,1,2,1,2,9,2,6,1,10,1,22,3,14,1,1,,4,1,1,2,1,2,4,4,14,13,1,10,11,4,9,12,5,8,2,6,3,7,71,36,83,1,14,99,5,48,3,3,23,20,37,58,2,,,6,3,,1,4,,4,9,10,7,5,,,,,,,,,,,,,3,,,,1,2,,,,9,5,9,5,9,5,9,5,9,5,,,,1,5,1,3,4,5,3,1,2,5,5,5,5,4,,,,,,,,,,,,,,,,7,3,8,9,6,4,7,4,10,9,5,7,2,1,3,4,3,1,2,3,5,5,4,3,4,3,4,4,4,4,4,5,2,1,3,,,1,,,3,4,2,5,1,2,2,1,1,1,1,6,2,1,3,5,8,7,4,2,,1,,3,,2,,,3,2,,4,,,5,3,1,1,7/3/2020 7:55,7/5/2020 10:35,24,2,1,Smartphone,1,37,2,3,4,12,4,1,1,13,NV,4,8,1,1,1,1,4,6,0,2,4,0,2
